County,Precinct,Bennet_First_Expression,Bennet_Final_Expression,Bennet_SDE,Biden_First_Expression,Biden_Final_Expression,Biden_SDE,Bloomberg_First_Expression,Bloomberg_Final_Expression,Bloomberg_SDE,Buttigieg_First_Expression,Buttigieg_Final_Expression,Buttigieg_SDE,Delaney_First_Expression,Delaney_Final_Expression,Delaney_SDE,Gabbard_First_Expression,Gabbard_Final_Expression,Gabbard_SDE,Klobuchar_First_Expression,Klobuchar_Final_Expression,Klobuchar_SDE,Patrick_First_Expression,Patrick_Final_Expression,Patrick_SDE,Sanders_First_Expression,Sanders_Final_Expression,Sanders_SDE,Steyer_First_Expression,Steyer_Final_Expression,Steyer_SDE,Warren_First_Expression,Warren_Final_Expression,Warren_SDE,Yang_First_Expression,Yang_Final_Expression,Yang_SDE,Other_First_Expression,Other_Final_Expression,Other_SDE,Uncommitted_First_Expression,Uncommitted_Final_Expression,Uncommitted_SDE
Clinton,SPRING_ROCK_WHEATLAND,0.0,0.0,0.0,4.0,7.0,0.2214,0.0,0.0,0.0,7.0,8.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.2214,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CAMANCHE_2,0.0,0.0,0.0,19.0,22.0,0.6643,0.0,0.0,0.0,12.0,18.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.4429,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,WELTON_WASHINGTON_WELTON,0.0,0.0,0.0,7.0,8.0,0.2214,0.0,0.0,0.0,6.0,13.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.2214,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Clinton,CAMANCHE_1,0.0,0.0,0.0,12.0,18.0,0.4429,0.0,0.0,0.0,16.0,19.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.4429,0.0,0.0,0.0,12.0,15.0,0.4429,5.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Clinton,CLINTON_3_2,0.0,0.0,0.0,48.0,52.0,0.8857,1.0,0.0,0.0,32.0,39.0,0.6643,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,0.6643,0.0,0.0,0.0,23.0,25.0,0.4429,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CLINTON_3_1,0.0,0.0,0.0,35.0,37.0,0.4429,0.0,0.0,0.0,30.0,31.0,0.4429,0.0,0.0,0.0,1.0,0.0,0.0,25.0,38.0,0.6643,0.0,0.0,0.0,45.0,49.0,0.6643,6.0,0.0,0.0,16.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CLINTON_4_1,0.0,0.0,0.0,25.0,27.0,0.4429,0.0,0.0,0.0,27.0,27.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,0.4429,0.0,0.0,0.0,29.0,31.0,0.4429,2.0,0.0,0.0,22.0,25.0,0.4429,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CLINTON_2_1,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,15.0,17.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.2214,0.0,0.0,0.0,26.0,20.0,0.4429,5.0,0.0,0.0,15.0,20.0,0.4429,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Clinton,CLINTON_1_2,0.0,0.0,0.0,14.0,18.0,0.4429,0.0,0.0,0.0,14.0,18.0,0.4429,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,0.6643,0.0,0.0,0.0,16.0,17.0,0.4429,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Clinton,DEWITT_2,0.0,0.0,0.0,36.0,36.0,0.6643,0.0,0.0,0.0,41.0,46.0,0.6643,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,0.4429,0.0,0.0,0.0,25.0,30.0,0.4429,2.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Clinton,DEWITT_1,0.0,0.0,0.0,17.0,17.0,0.2214,0.0,0.0,0.0,29.0,34.0,0.6643,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.2214,0.0,0.0,0.0,17.0,17.0,0.4429,0.0,0.0,0.0,15.0,16.0,0.2214,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Clinton,CLINTON_2_2,0.0,0.0,0.0,40.0,47.0,0.6643,0.0,0.0,0.0,36.0,48.0,0.8857,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,0.6643,9.0,0.0,0.0,21.0,32.0,0.4429,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Clinton,ORANGE_GRAND_MOUND,0.0,0.0,0.0,7.0,9.0,0.2214,0.0,0.0,0.0,6.0,10.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.2214,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CENTER_TWP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.2214,2.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,ELK_RIVER_HAMPSHIRE_ANDOV,0.0,0.0,0.0,12.0,15.0,0.2214,4.0,4.0,0.0,22.0,22.0,0.2214,0.0,0.0,0.0,1.0,0.0,0.0,14.0,16.0,0.2214,0.0,0.0,0.0,7.0,10.0,0.2214,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,CLINTON_4_2,0.0,0.0,0.0,29.0,33.0,0.6643,0.0,0.0,0.0,21.0,30.0,0.6643,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,0.8857,2.0,0.0,0.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,SHARON_LOST_NATION,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,EDEN_CAMANCHE_TWP,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.2214,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Clinton,BLOOMFIELD_BROOKFIELD_DEL,0.0,0.0,0.0,7.0,7.0,0.2214,0.0,0.0,0.0,13.0,13.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
Clinton,DEWITT_TWP,0.0,0.0,0.0,10.0,10.0,0.2214,0.0,0.0,0.0,11.0,11.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.2214,0.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,0.0,6.0,9.0,0.2214,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,WATERFORD_CHARLOTTE,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,10.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
Clinton,LOW_MOOR,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,DEEP_CREEK_GOOSE_LAKE,0.0,0.0,0.0,6.0,6.0,0.2214,0.0,0.0,0.0,3.0,6.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clinton,OLIVE_GRANT_CALAMUS,0.0,0.0,0.0,3.0,13.0,0.2214,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,8.0,11.0,0.2214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Clinton,LIBERTY_TORONTO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2214,0.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Southeast,0.0,0.0,0.0,14.0,16.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.15,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,8.0,9.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Charter_Oak,0.0,0.0,0.0,6.0,10.0,0.15,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.15,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,SRK,0.0,0.0,0.0,9.0,9.0,0.15,0.0,0.0,0.0,4.0,7.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.15,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Denison_Ward_1,0.0,0.0,0.0,17.0,22.0,0.3,0.0,0.0,0.0,10.0,13.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,16.0,16.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Denison_Ward_3_Goodrich_Twp,0.0,0.0,0.0,27.0,29.0,0.6,0.0,0.0,0.0,10.0,12.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Denison_Ward_2_Denison_Twp,0.0,0.0,0.0,10.0,10.0,0.3,0.0,0.0,0.0,13.0,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.45,0.0,0.0,0.0,8.0,8.0,0.15,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crawford,Northeast,0.0,0.0,0.0,6.0,10.0,0.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.15,0.0,0.0,0.0,4.0,6.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Crawford,DCAB,0.0,0.0,0.0,14.0,14.0,0.15,0.0,0.0,0.0,8.0,8.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.15,0.0,0.0,0.0,5.0,5.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WEST_DES_MOINES_225,0.0,0.0,0.0,42.0,54.0,0.8286,0.0,0.0,0.0,64.0,75.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,56.0,65.0,0.8286,1.0,0.0,0.0,52.0,63.0,0.8286,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Dallas,WEST_DES_MOINES_221,0.0,0.0,0.0,84.0,101.0,0.8286,0.0,0.0,0.0,107.0,124.0,1.2429,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,76.0,80.0,0.8286,1.0,0.0,0.0,59.0,71.0,0.4143,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,ADEL_1,0.0,0.0,0.0,21.0,24.0,0.4143,0.0,0.0,0.0,20.0,32.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,0.4143,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Dallas,WEST_DES_MOINES_224,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,20.0,20.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,COLFAX_ADEL,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,UNION,0.0,0.0,0.0,12.0,13.0,0.4143,0.0,0.0,0.0,19.0,24.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,0.4143,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WEST_DES_MOINES_223,0.0,0.0,0.0,28.0,29.0,0.4143,0.0,0.0,0.0,48.0,57.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.4143,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,29.0,26.0,0.4143,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Dallas,LINCOLN_WASHINGTON_LINN,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,7.0,7.0,0.4143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,DESOTO,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,16.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,ADAMS,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.4143,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,URBANDALE_14,0.0,0.0,0.0,73.0,73.0,0.4143,0.0,0.0,0.0,79.0,79.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,45.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,PERRY_2,0.0,0.0,0.0,18.0,28.0,0.4143,0.0,0.0,0.0,29.0,36.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,16.0,23.0,0.4143,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Dallas,WEST_DES_MOINES_322,0.0,0.0,0.0,33.0,40.0,0.4143,0.0,0.0,0.0,32.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,44.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WAUKEE_5,0.0,0.0,0.0,42.0,51.0,0.4143,0.0,0.0,0.0,95.0,117.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,49.0,65.0,0.8286,26.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Dallas,URBANDALE_15,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,58.0,73.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,31.0,49.0,0.4143,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,30.0,44.0,0.4143,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Dallas,SPRING_VALLEY_DALLAS,0.0,0.0,0.0,17.0,17.0,0.4143,1.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WAUKEE_4,2.0,0.0,0.0,32.0,39.0,0.4143,0.0,0.0,0.0,64.0,80.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,0.4143,0.0,0.0,0.0,28.0,0.0,0.0,6.0,0.0,0.0,33.0,57.0,0.4143,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,CLIVE_5,0.0,0.0,0.0,40.0,52.0,0.4143,0.0,0.0,0.0,81.0,98.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,60.0,79.0,0.8286,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,CLIVE_6,0.0,0.0,0.0,47.0,53.0,0.4143,1.0,0.0,0.0,101.0,125.0,1.2429,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,0.4143,5.0,0.0,0.0,63.0,68.0,0.4143,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,ADEL_2,0.0,0.0,0.0,34.0,40.0,0.4143,0.0,0.0,0.0,66.0,70.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,0.4143,0.0,0.0,0.0,30.0,33.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,BEAVER_DES_MOINES,0.0,0.0,0.0,34.0,35.0,0.4143,0.0,0.0,0.0,30.0,37.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,0.4143,0.0,0.0,0.0,15.0,22.0,0.4143,0.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WAUKEE_1,0.0,0.0,0.0,39.0,39.0,0.4143,0.0,0.0,0.0,59.0,59.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.4143,0.0,0.0,0.0,48.0,48.0,0.4143,0.0,0.0,0.0,50.0,50.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WAUKEE_6,0.0,0.0,0.0,40.0,46.0,0.4143,0.0,0.0,0.0,65.0,79.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,0.4143,7.0,0.0,0.0,34.0,39.0,0.4143,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Dallas,WAUKEE_3,0.0,0.0,0.0,31.0,46.0,0.4143,0.0,0.0,0.0,79.0,102.0,1.2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,49.0,0.4143,0.0,0.0,0.0,45.0,57.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Dallas,URBANDALE_13,0.0,0.0,0.0,58.0,58.0,0.4143,0.0,0.0,0.0,99.0,110.0,1.2429,0.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,0.4143,0.0,0.0,0.0,54.0,58.0,0.4143,0.0,0.0,0.0,52.0,52.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WEST_DES_MOINES_222,0.0,0.0,0.0,41.0,43.0,0.4143,0.0,0.0,0.0,65.0,65.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,0.4143,0.0,0.0,0.0,55.0,55.0,0.4143,2.0,0.0,0.0,48.0,48.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,VAN_METER,1.0,0.0,0.0,30.0,34.0,0.4143,0.0,0.0,0.0,32.0,40.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,0.4143,0.0,0.0,0.0,22.0,27.0,0.4143,0.0,0.0,0.0,17.0,7.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Dallas,WEST_DES_MOINES_321,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,56.0,66.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,46.0,71.0,0.8286,0.0,0.0,0.0,34.0,42.0,0.4143,0.0,0.0,0.0,56.0,64.0,0.4143,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WAUKEE_2,0.0,0.0,0.0,56.0,73.0,0.8286,1.0,0.0,0.0,65.0,77.0,0.8286,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,52.0,57.0,0.4143,6.0,0.0,0.0,49.0,64.0,0.4143,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Dallas,SUGAR_GROVE_DALLAS_CENTER,1.0,0.0,0.0,23.0,24.0,0.4143,0.0,0.0,0.0,19.0,25.0,0.4143,0.0,0.0,0.0,2.0,0.0,0.0,21.0,24.0,0.4143,0.0,0.0,0.0,23.0,27.0,0.4143,9.0,0.0,0.0,22.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,PERRY_1,0.0,0.0,0.0,36.0,39.0,0.4143,0.0,0.0,0.0,27.0,29.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,0.4143,0.0,0.0,0.0,20.0,22.0,0.4143,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,WALNUT_GRIMES_GRANT,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,0.4143,0.0,0.0,0.0,20.0,23.0,0.4143,2.0,0.0,0.0,20.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas,PERRY_3,0.0,0.0,0.0,17.0,21.0,0.4143,0.0,0.0,0.0,30.0,33.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.4143,4.0,0.0,0.0,15.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dallas,WEST_DES_MOINES_226,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,0.4143,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,0.4143,0.0,0.0,0.0,52.0,55.0,0.4143,0.0,0.0,0.0,28.0,31.0,0.4143,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis,Central,0.0,0.0,0.0,10.0,10.0,0.12,0.0,0.0,0.0,8.0,8.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.12,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis,Northwest,0.0,0.0,0.0,9.0,9.0,0.12,0.0,0.0,0.0,7.0,8.0,0.12,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis,Southwest,0.0,0.0,0.0,8.0,9.0,0.15,0.0,0.0,0.0,2.0,3.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis,Bloomfield_Ward_1,0.0,0.0,0.0,9.0,11.0,0.15,0.0,0.0,0.0,9.0,11.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,12.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis,Bloomfield_Ward_2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
